pr_url,complexity,developer,date,team,merged_at,created_at,lines_added,lines_deleted,explanation
https://github.com/RiveryIO/kubernetes/pull/941,1,kubernetes-repo-update-bot[bot],2025-07-02,Bots,2025-07-02T09:42:48Z,2025-07-02T09:42:47Z,1,1,Single-line version bump in a YAML config file for a QA environment; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery_commons/pull/1156,5,eitamring,2025-07-02,CDC,2025-07-02T10:22:06Z,2025-06-24T15:04:30Z,162,9,"Adds a new DynamoDB API class for Boomi account events, extends account entity with limitations fields and event insertion method, includes helper logic for building limitations and nullable patching, plus comprehensive test coverage; moderate scope touching multiple layers but follows established patterns."
https://github.com/RiveryIO/rivery_commons/pull/1162,1,eitamring,2025-07-02,CDC,2025-07-02T10:28:41Z,2025-07-02T10:25:21Z,1,1,"Single-line version bump in __init__.py; no actual code logic or feature implementation visible in this diff, trivial change."
https://github.com/RiveryIO/kubernetes/pull/856,2,orhss,2025-07-02,Core,2025-07-02T10:41:54Z,2025-05-29T13:51:00Z,14,3,Adds a single environment variable (SQS_RECIPE_QUEUE_URL) across multiple Kubernetes config files for different environments and one minor env var rename; purely configuration changes with no logic or algorithmic work.
https://github.com/RiveryIO/kubernetes/pull/942,1,kubernetes-repo-update-bot[bot],2025-07-02,Bots,2025-07-02T10:43:30Z,2025-07-02T10:43:28Z,1,1,Single-line version string update in a dev environment config file; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery-api-service/pull/2287,6,eitamring,2025-07-02,CDC,2025-07-02T10:59:58Z,2025-06-29T13:01:40Z,181,65,"Moderate complexity involving SSO integration across multiple modules (accounts, users, schemas) with non-trivial business logic for trial account handling, plan mapping, user role management, and comprehensive test coverage including edge cases for Boomi event transformations and limitations structure."
https://github.com/RiveryIO/rivery-db-service/pull/559,6,eitamring,2025-07-02,CDC,2025-07-02T11:00:16Z,2025-06-24T21:05:23Z,643,27,"Adds account limitations feature with nested GraphQL types, input validation, and business logic for trial accounts; includes comprehensive test coverage across multiple scenarios (default/custom limitations, trial-to-pro transitions, bulk operations); moderate complexity from domain modeling, conditional logic in account creation/patching, and thorough testing but follows established patterns."
https://github.com/RiveryIO/kubernetes/pull/935,1,slack-api-bot[bot],2025-07-02,Bots,2025-07-02T11:25:43Z,2025-07-01T12:07:43Z,1,1,Single-line image tag update in a Kubernetes overlay file; trivial deployment configuration change with no logic or code modifications.
https://github.com/RiveryIO/kubernetes/pull/943,1,eitamring,2025-07-02,CDC,2025-07-02T11:45:27Z,2025-07-02T11:41:30Z,1,1,Single-line version tag bump in a Kustomize overlay file; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery-connector-executor/pull/174,1,orhss,2025-07-02,Core,2025-07-02T11:52:03Z,2025-07-02T11:27:56Z,2,0,Adds two simple debug log statements to an existing SQS utility function; trivial change with no logic modification or testing required.
https://github.com/RiveryIO/rivery-db-exporter/pull/55,7,vs1328,2025-07-03,Ninja,2025-07-03T03:17:34Z,2025-06-30T10:36:51Z,1178,88,"Implements a feature flag system and database-specific value formatting across multiple DB types (MySQL, Oracle, SQL Server) with extensive type handling logic, comprehensive test coverage including edge cases for numerous data types, and refactors the core data pipeline to support both legacy and new formatting paths; moderate architectural complexity with cross-cutting changes but follows established patterns."
https://github.com/RiveryIO/kubernetes/pull/944,1,shiran1989,2025-07-03,FullStack,2025-07-03T05:51:22Z,2025-07-03T04:57:01Z,2,2,"Trivial version bump in two Kustomization YAML files, changing Docker image tags from 2.0/2.5 to 2.9 with no logic or structural changes."
https://github.com/RiveryIO/rivery_back/pull/11596,4,sigalikanevsky,2025-07-03,CDC,2025-07-03T06:01:15Z,2025-06-30T07:52:41Z,27,57,"Refactors incremental column logic in RDBMS feeder by simplifying field lookup and adding custom incremental flag support; removes complex field iteration logic, adds simple guard clause in MySQL API, and updates tests to cover new behavior; localized to 3 Python files with straightforward conditional changes."
https://github.com/RiveryIO/rivery_back/pull/11618,4,sigalikanevsky,2025-07-03,CDC,2025-07-03T06:12:12Z,2025-07-03T06:05:31Z,72,2,"Adds conditional logic to handle custom incremental columns with CAST expressions across three RDBMS API files, introduces helper function with type-specific SQL formatting dictionaries, and includes parametrized tests; straightforward pattern-based changes localized to incremental query building."
https://github.com/RiveryIO/kubernetes/pull/947,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T06:16:23Z,2025-07-03T06:15:00Z,1,1,Single-line image tag version bump in a Kustomize overlay file; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/948,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T07:01:32Z,2025-07-03T06:58:34Z,1,1,Single-line change updating a Docker image tag in a Kustomize overlay; trivial configuration update with no logic or structural changes.
https://github.com/RiveryIO/rivery_front/pull/2811,3,Morzus90,2025-07-03,FullStack,2025-07-03T07:22:02Z,2025-06-29T07:50:51Z,36505,3,Localized changes to a single JavaScript file adding conditional logic and a flag (`is_custom_incremental`) based on metadata checks; straightforward boolean assignment and guard clause with minimal scope despite large diff stats likely from unrelated changes.
https://github.com/RiveryIO/kubernetes/pull/949,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T07:44:39Z,2025-07-03T07:39:50Z,1,1,Single-line change updating a Docker image tag in a Kubernetes kustomization file; trivial deployment configuration update with no logic or code changes.
https://github.com/RiveryIO/kubernetes/pull/951,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T07:50:59Z,2025-07-03T07:46:10Z,1,1,Single-line change updating a Docker image tag in a Kustomize overlay; trivial configuration update with no logic or testing required.
https://github.com/RiveryIO/rivery_commons/pull/1163,4,Inara-Rivery,2025-07-03,FullStack,2025-07-03T08:32:38Z,2025-07-03T06:54:50Z,38,44,"Refactors account limitations handling by consolidating multiple optional parameters into a single dict, adds date calculation logic for trial_end_date, and updates corresponding tests; localized to one entity class with straightforward logic changes."
https://github.com/RiveryIO/rivery-api-service/pull/2289,5,Inara-Rivery,2025-07-03,FullStack,2025-07-03T08:38:32Z,2025-07-03T07:27:05Z,40,49,"Refactors account limitations handling across multiple functions and tests, consolidating trial_end_date/units/days_trial parameters into a single limitations dict; involves non-trivial signature changes, logic adjustments in helper functions, and comprehensive test updates, but follows existing patterns within a single domain."
https://github.com/RiveryIO/kubernetes/pull/950,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T08:41:02Z,2025-07-03T07:43:57Z,1,1,Single-line image tag version bump in a Kustomization YAML file; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery-api-service/pull/2290,3,shiran1989,2025-07-03,FullStack,2025-07-03T08:50:00Z,2025-07-03T08:23:21Z,38,6,Localized bugfix adding a missing boolean parameter (is_new_account_to_add) to existing function calls and updating tests to verify the fix; straightforward logic with minimal scope.
https://github.com/RiveryIO/kubernetes/pull/952,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T08:58:49Z,2025-07-03T08:57:36Z,2,2,"Trivial change updating Docker image tags in two Kubernetes overlay configuration files; no logic, no tests, purely operational deployment configuration."
https://github.com/RiveryIO/rivery-automations/pull/12,2,hadasdd,2025-07-03,Core,2025-07-03T09:06:55Z,2025-03-24T07:20:34Z,6,3,Trivial change adding a single new test identifier (E2E_SUB_MAIN_6) to three existing mapping dictionaries; purely additive configuration with no logic changes.
https://github.com/RiveryIO/rivery-api-service/pull/2291,2,Inara-Rivery,2025-07-03,FullStack,2025-07-03T10:27:45Z,2025-07-03T10:20:44Z,5,1,Localized e2e test cleanup fix adding a single API call to disable activation flag before deletion; straightforward change with minimal logic in one test file.
https://github.com/RiveryIO/kubernetes/pull/953,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T11:33:10Z,2025-07-03T11:29:37Z,2,2,"Trivial change updating a Docker image tag from 3.1 to 3.5 in two Kustomization YAML files for dev and qa2 environments; no logic, just version bumps."
https://github.com/RiveryIO/rivery_commons/pull/1164,3,Inara-Rivery,2025-07-03,FullStack,2025-07-03T12:20:30Z,2025-07-03T11:28:03Z,18,12,"Localized bugfix in account entity logic: adds plan-based conditional for limitations, computes default trial end date if missing, and updates a few tests; straightforward logic with minimal scope."
https://github.com/RiveryIO/rivery-api-service/pull/2292,4,Inara-Rivery,2025-07-03,FullStack,2025-07-03T12:26:43Z,2025-07-03T11:53:14Z,23,18,"Localized bugfix adjusting account plan derivation logic with conditional handling for existing accounts; includes straightforward function signature change, updated conditionals, and expanded test cases covering new edge cases."
https://github.com/RiveryIO/kubernetes/pull/954,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T12:37:16Z,2025-07-03T12:35:35Z,1,1,Single-line image tag update in a Kustomization YAML file for deployment; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery_commons/pull/1165,2,Inara-Rivery,2025-07-03,FullStack,2025-07-03T13:01:20Z,2025-07-03T12:53:30Z,3,4,"Simple bugfix adding a conditional guard to prevent updating limitations field when empty, plus version bump and test assertion removals; localized change with minimal logic."
https://github.com/RiveryIO/rivery-api-service/pull/2294,1,Inara-Rivery,2025-07-03,FullStack,2025-07-03T13:12:01Z,2025-07-03T13:05:02Z,1,1,Single-line dependency version bump in requirements.txt from 0.26.242 to 0.26.243; trivial change with no code modifications or logic additions.
https://github.com/RiveryIO/kubernetes/pull/956,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T15:18:07Z,2025-07-03T15:17:41Z,1,1,Single-line change updating a Docker image tag in a Kubernetes overlay config; trivial deployment configuration update with no logic or structural changes.
https://github.com/RiveryIO/kubernetes/pull/957,1,slack-api-bot[bot],2025-07-03,Bots,2025-07-03T16:56:29Z,2025-07-03T16:55:57Z,1,1,Single-line change updating a Docker image tag in a Kustomize overlay; trivial deployment configuration update with no logic or testing required.
https://github.com/RiveryIO/kubernetes/pull/955,1,OhadPerryBoomi,2025-07-06,Core,2025-07-06T05:38:32Z,2025-07-03T13:44:29Z,4,4,"Trivial configuration fix adding environment prefixes to two ECS task pattern strings in QA ConfigMaps; no logic changes, just string value updates."
https://github.com/RiveryIO/kubernetes/pull/961,1,eitamring,2025-07-06,CDC,2025-07-06T06:23:19Z,2025-07-06T06:18:07Z,2,2,"Trivial version bump in two Kustomization YAML files, changing a Docker image tag from 3.5 to 3.6 in dev and qa2 overlays with no logic or structural changes."
https://github.com/RiveryIO/rivery_commons/pull/1166,3,Inara-Rivery,2025-07-06,FullStack,2025-07-06T07:44:37Z,2025-07-06T07:21:56Z,10,3,"Localized bugfix in account creation logic: adds conditional handling for limitations dict, sets default BDU units with fallback logic, and adjusts test expectations; straightforward defensive programming with minimal scope."
https://github.com/RiveryIO/rivery-terraform/pull/325,2,OhadPerryBoomi,2025-07-06,Core,2025-07-06T07:46:19Z,2025-07-06T06:59:14Z,2,2,Simple IAM policy ARN pattern fix in two identical Terragrunt config files; adds missing env_region prefix to task-definition resource pattern for consistency with other resources.
https://github.com/RiveryIO/kubernetes/pull/962,1,eitamring,2025-07-06,CDC,2025-07-06T07:48:38Z,2025-07-06T07:42:07Z,2,2,"Trivial version bump in two Kubernetes overlay files, changing a Docker image tag from 3.6 to 3.7 with no logic or structural changes."
https://github.com/RiveryIO/kubernetes/pull/963,1,slack-api-bot[bot],2025-07-06,Bots,2025-07-06T08:04:38Z,2025-07-06T08:04:13Z,1,1,Single-line image tag update in a Kustomization YAML file for deployment; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/964,1,slack-api-bot[bot],2025-07-06,Bots,2025-07-06T08:05:01Z,2025-07-06T08:04:23Z,1,1,Single-line change updating a Docker image tag in a Kustomize overlay file for a QA environment; trivial deployment configuration update with no logic or structural changes.
https://github.com/RiveryIO/rivery_back/pull/11623,5,OmerBor,2025-07-06,Core,2025-07-06T10:14:17Z,2025-07-06T10:13:53Z,93,11,"Moderate complexity involving multiple RDBMS and API modules with non-trivial logic: adds custom incremental column casting across several database types (MSSQL, MySQL, PostgreSQL), refactors NetSuite connection params, fixes AppsFly app_id duplication logic, adds CSV extension handling in Salesforce bulk API, and includes comprehensive test coverage; changes span multiple services but follow existing patterns with straightforward conditional logic and mappings."
https://github.com/RiveryIO/rivery_back/pull/11622,4,OmerMordechai1,2025-07-06,Integration,2025-07-06T12:30:06Z,2025-07-03T11:46:23Z,134,9,"Localized fix changing date field type mappings from STRING to TIMESTAMP in two dictionaries, refactoring field mapping logic for clarity, and adding comprehensive parametrized tests covering bulk and SOAP API scenarios; straightforward logic with good test coverage but limited scope."
https://github.com/RiveryIO/rivery_back/pull/11624,5,OmerBor,2025-07-06,Core,2025-07-06T12:39:14Z,2025-07-06T10:15:46Z,140,15,"Moderate refactor across 4 Python files: renames NetSuite parameter handling (tcp_keep_alive to additional_params), changes Salesforce date field type mapping from STRING to TIMESTAMP with refactored length calculation logic, and adds comprehensive test coverage with mock objects; involves multiple modules but follows existing patterns with straightforward logic changes."
https://github.com/RiveryIO/rivery_front/pull/2818,2,shiran1989,2025-07-06,FullStack,2025-07-06T13:18:02Z,2025-07-06T13:16:15Z,45,36539,"Trivial UI fix: adjusts button width in one dialog template (170px to 270px) plus regenerated CSS animation values and cache-busting hashes; no logic changes, minimal effort."
https://github.com/RiveryIO/kubernetes/pull/966,2,eitamring,2025-07-07,CDC,2025-07-07T05:44:25Z,2025-07-06T13:58:38Z,2,2,"Simple configuration update changing a Solace host URL and bumping a Docker image tag in Kubernetes overlay files; no logic or structural changes, just environment-specific value adjustments."
https://github.com/RiveryIO/rivery-api-service/pull/2295,4,Inara-Rivery,2025-07-07,FullStack,2025-07-07T05:58:57Z,2025-07-06T07:53:39Z,34,4,"Localized bugfix refining account plan logic with conditional handling for trial/active/blocked account types, plus corresponding test updates; straightforward business rules but requires careful edge-case reasoning across multiple account states."
https://github.com/RiveryIO/rivery-db-service/pull/561,4,Inara-Rivery,2025-07-07,FullStack,2025-07-07T06:00:06Z,2025-07-06T07:52:05Z,40,246,"Removes default limitation logic from account creation and updates tests; involves changes across model, mutation handler, and comprehensive test suite, but the core change is straightforward removal of auto-computed fields and default values rather than adding new logic."
https://github.com/RiveryIO/rivery_back/pull/11626,2,OmerBor,2025-07-07,Core,2025-07-07T06:38:40Z,2025-07-07T06:36:41Z,9,134,"Simple revert of a previous change affecting type mappings and field processing logic in Salesforce API; removes test mocks and test cases, restores simpler field type handling with minimal logic changes across 2 Python files."
https://github.com/RiveryIO/react_rivery/pull/2239,3,FeiginNastia,2025-07-07,FullStack,2025-07-07T06:48:25Z,2025-06-24T11:17:26Z,91,1,"Adds a new E2E test scenario for MSSQL-to-Databricks river creation with supporting step definitions; mostly declarative Gherkin steps and straightforward helper functions wrapping existing Step calls, plus a minor timeout adjustment."
https://github.com/RiveryIO/rivery_front/pull/2820,2,Amichai-B,2025-07-07,Integration,2025-07-07T07:15:33Z,2025-07-07T07:14:53Z,0,96,"Pure deletion of 96 lines from a single file with no additions; likely removing deprecated/obsolete field definitions or configurations, which is straightforward cleanup work requiring minimal implementation effort."
https://github.com/RiveryIO/rivery_commons/pull/1167,2,Morzus90,2025-07-07,FullStack,2025-07-07T07:17:13Z,2025-07-06T14:18:27Z,3,1,"Trivial change adding two new string constants to a fields_consts.py file and bumping version number; no logic, algorithms, or tests involved."
https://github.com/RiveryIO/rivery-fire-service/pull/68,3,OhadPerryBoomi,2025-07-07,Core,2025-07-07T08:36:07Z,2025-06-19T14:25:59Z,22,41,"Localized refactor removing a helper function and simplifying task definition lookup by using family name directly; adds LRU cache with TTL env var, updates flake8 config, Python version bump, and improves logging; straightforward changes with minimal logic complexity."
https://github.com/RiveryIO/rivery-db-service/pull/562,2,Inara-Rivery,2025-07-07,FullStack,2025-07-07T10:54:43Z,2025-07-07T06:55:53Z,12,11,"Simple refactor moving a class definition earlier in the file and adding it as an optional field to an existing input class; no logic changes, just structural reorganization to support subscription metadata in account creation."
https://github.com/RiveryIO/rivery_back/pull/11602,3,Omri-Groen,2025-07-07,CDC,2025-07-07T11:01:05Z,2025-06-30T18:15:55Z,25,26,"Localized refactoring of error message handling in Kafka-connect CDC code: extracts shortened error messages, adjusts trace length limit, improves logging, and simplifies error propagation across 3 related Python files with straightforward logic changes."
https://github.com/RiveryIO/kubernetes/pull/967,3,OhadPerryBoomi,2025-07-07,Core,2025-07-07T11:04:58Z,2025-07-07T07:44:01Z,264,0,Straightforward directory migration moving Kubernetes manifests from backend/ to k8-apps/ with deprecation comments added to old files; creates new ArgoCD app definitions and Kustomize overlays for dev/integration environments; all YAML config files follow existing patterns with no new logic or architectural changes.
https://github.com/RiveryIO/kubernetes/pull/968,1,EdenReuveniRivery,2025-07-07,Devops,2025-07-07T11:08:19Z,2025-07-07T10:03:12Z,5,5,"Trivial config fix changing a single SUB_DOMAIN value from environment-specific subdomains to a common base domain across 5 identical YAML configmaps; no logic, tests, or code changes involved."
https://github.com/RiveryIO/rivery-db-service/pull/563,2,Inara-Rivery,2025-07-07,FullStack,2025-07-07T11:22:01Z,2025-07-07T11:03:01Z,11,4,"Localized bugfix adding case-insensitive email matching via regex; touches 3 files but changes are minimal—adds one enum value, updates one query call, and adds simple conditional logic in filter builder."
https://github.com/RiveryIO/rivery-api-service/pull/2298,4,Inara-Rivery,2025-07-07,FullStack,2025-07-07T11:25:57Z,2025-07-07T07:32:57Z,42,19,Adds subscription_metadata field to account schema with supporting logic in a helper function to build/merge metadata based on existing account state; includes test updates and minor refactoring of existing subscription logic; straightforward field addition with conditional mapping logic but limited scope.
https://github.com/RiveryIO/terraform-customers-vpn/pull/111,1,Mikeygoldman1,2025-07-07,Devops,2025-07-07T11:29:55Z,2025-07-07T11:25:38Z,1,1,Single-line configuration change updating a VPC endpoint service name in a Terraform file; trivial update with no logic or structural changes.
https://github.com/RiveryIO/rivery-terraform/pull/326,2,EdenReuveniRivery,2025-07-07,Devops,2025-07-07T11:42:12Z,2025-07-07T11:31:37Z,12,4,Simple infrastructure configuration change updating CPU/memory resource allocations and adding a single JVM heap environment variable across two nearly identical Terragrunt files; straightforward parameter adjustments with no logic changes.
https://github.com/RiveryIO/react_rivery/pull/2250,2,Morzus90,2025-07-07,FullStack,2025-07-07T12:16:38Z,2025-07-07T11:39:30Z,11,9,Simple refactoring to rename a field from 'mapping_num_of_records' to 'mapping_number_of_records' across 3 TypeScript files; purely mechanical find-and-replace changes with no logic modifications.
https://github.com/RiveryIO/rivery_front/pull/2822,3,OronW,2025-07-07,Core,2025-07-07T12:54:11Z,2025-07-07T12:15:27Z,36566,47,"Adds recipe name search support via a simple backend filter mapping and minor frontend fixes (incremental field handling, button width, CSS animation tweaks); localized changes with straightforward logic despite large CSS diff from animation randomization."
https://github.com/RiveryIO/kubernetes/pull/970,1,EdenReuveniRivery,2025-07-07,Devops,2025-07-07T12:55:16Z,2025-07-07T12:53:01Z,2,2,"Trivial config fix changing a single subdomain value in a YAML configmap for QA2 environment; no logic, just correcting an environment-specific string."
https://github.com/RiveryIO/rivery_front/pull/2824,2,Morzus90,2025-07-07,FullStack,2025-07-07T12:57:29Z,2025-07-07T12:29:00Z,36499,5,Trivial UI filter change adding a simple condition (ds.name !== 'Blueprint') to four ng-if directives across two HTML templates to hide Blueprint from source lists; no logic complexity despite large stats from unrelated files.
https://github.com/RiveryIO/rivery-api-service/pull/2299,3,OronW,2025-07-07,Core,2025-07-07T12:58:36Z,2025-07-07T10:40:03Z,63,10,"Localized feature addition: adds a single new field (recipes count) to an existing totals endpoint by creating one simple utility function, updating a schema with one field, and extending existing tests with straightforward parametrization; minimal logic and follows established patterns."
https://github.com/RiveryIO/rivery_back/pull/11621,5,shristiguptaa,2025-07-07,CDC,2025-07-07T13:17:03Z,2025-07-03T10:48:24Z,35,21,"Replaces paramiko SSH client with SSHTunnelForwarder library across connection handling logic, requiring changes to connection initialization, error mapping, exception codes, and cleanup flow; moderate refactoring with new lifecycle management (start/stop/is_alive checks) but follows existing patterns within a focused SSH connection module."
https://github.com/RiveryIO/rivery_back/pull/11628,5,aaronabv,2025-07-07,CDC,2025-07-07T13:25:56Z,2025-07-07T10:33:54Z,60,47,"Replaces paramiko with sshtunnel library across SSH connection handling, refactors error handling and logging in CDC/streaming feeders, adds new error codes and shortens error messages; moderate scope touching multiple modules with non-trivial library migration and error flow changes but follows existing patterns."
https://github.com/RiveryIO/rivery_front/pull/2821,2,OronW,2025-07-07,Core,2025-07-07T13:26:52Z,2025-07-07T11:02:09Z,3,0,Trivial addition of a single dictionary entry to enable name-based regex search for blueprints/recipes; follows existing pattern with no new logic or tests.
https://github.com/RiveryIO/react_rivery/pull/2252,2,Inara-Rivery,2025-07-07,FullStack,2025-07-07T13:29:49Z,2025-07-07T13:17:35Z,9,11,Simple revert renaming a field from 'mapping_number_of_records' back to 'mapping_num_of_records' across 3 TypeScript files; purely mechanical string replacements with no logic changes.
https://github.com/RiveryIO/rivery-connector-executor/pull/175,5,orhss,2025-07-07,Core,2025-07-07T13:36:46Z,2025-07-02T12:43:27Z,271,181,"Refactors SQS message handling to delete messages immediately after retrieval rather than at execution end, adds case-insensitive configuration validation, and significantly expands test coverage with parametrized tests; moderate complexity from orchestration changes and comprehensive testing but follows existing patterns."
https://github.com/RiveryIO/rivery_back/pull/11627,4,bharat-boomi,2025-07-07,Ninja,2025-07-07T13:47:54Z,2025-07-07T09:17:13Z,178,4,"Adds a new exception type and retry decorator for 504 Gateway Timeout errors with increased sleep time (150s), plus comprehensive test coverage across multiple retry scenarios; straightforward logic but thorough testing effort."
https://github.com/RiveryIO/kubernetes/pull/971,1,slack-api-bot[bot],2025-07-07,Bots,2025-07-07T13:56:18Z,2025-07-07T13:56:03Z,1,1,Single-line image tag update in a Kustomize overlay file for a QA environment; trivial deployment configuration change with no logic or code modifications.
https://github.com/RiveryIO/rivery_back/pull/11629,3,OmerMordechai1,2025-07-07,Integration,2025-07-07T13:58:54Z,2025-07-07T11:08:19Z,127,4,Simple type mapping correction in two dictionaries (date: STRING -> DATE) plus comprehensive test coverage with mock objects and parametrized test cases; localized change with straightforward validation logic.
https://github.com/RiveryIO/rivery_back/pull/11631,5,OmerBor,2025-07-07,Core,2025-07-07T19:18:29Z,2025-07-07T13:59:30Z,305,8,"Adds retry logic with exponential backoff for Jira gateway timeouts, changes Salesforce date field type mapping from STRING to DATE, introduces a new exception class, and includes comprehensive test coverage across multiple scenarios; moderate complexity due to multiple modules touched and non-trivial retry orchestration logic with testing effort."
https://github.com/RiveryIO/rivery-db-service/pull/565,2,Inara-Rivery,2025-07-08,FullStack,2025-07-08T06:35:35Z,2025-07-07T15:13:28Z,5,1,Single-file bugfix adding regex escaping to user email filter; straightforward use of re.escape() to prevent special characters from being interpreted as regex operators in case-insensitive matching.
https://github.com/RiveryIO/rivery_commons/pull/1168,2,Inara-Rivery,2025-07-08,FullStack,2025-07-08T07:18:23Z,2025-07-08T07:01:53Z,3,2,Trivial change adding a single optional parameter to a method signature and passing it through to a mutation payload; includes version bump; minimal logic and no new abstractions.
https://github.com/RiveryIO/rivery-api-service/pull/2300,1,Inara-Rivery,2025-07-08,FullStack,2025-07-08T07:23:46Z,2025-07-08T07:20:09Z,1,1,"Single-line dependency version bump in requirements.txt from 0.26.244 to 0.26.246; no code changes, logic, or tests involved."
https://github.com/RiveryIO/rivery-db-exporter/pull/56,7,vs1328,2025-07-08,Ninja,2025-07-08T08:43:05Z,2025-07-07T10:07:25Z,703,511,"Introduces a new Formatter interface abstraction across multiple database types (SQL Server, MySQL, Oracle, Postgres), refactors existing formatValue methods into type-specific formatters with detailed type handling and scan destination logic, adds comprehensive SQL Server formatter with ~290 lines of nuanced type conversions (UUIDs, timestamps, binary data), removes old formatValue implementations and tests, and updates core iteration logic to use the factory pattern—moderate architectural change with significant type-handling complexity across many files."
https://github.com/RiveryIO/rivery-llm-service/pull/188,7,noamtzu,2025-07-08,Core,2025-07-08T08:43:09Z,2025-07-02T10:05:42Z,1119,124,"Implements a sophisticated selective retry mechanism across multiple modules with stateful orchestration, error handling, re-extraction logic, and comprehensive test coverage; involves non-trivial control flow with attempt tracking, validation error recovery, and cross-module coordination between YAML building, extraction handlers, and LLM utilities."
https://github.com/RiveryIO/rivery-terraform/pull/329,2,EdenReuveniRivery,2025-07-08,Devops,2025-07-08T09:00:47Z,2025-07-08T08:35:23Z,6,2,Simple infrastructure configuration change adjusting ECS task CPU/memory limits and adding a single JVM heap environment variable; straightforward resource tuning with no logic or algorithmic complexity.
https://github.com/RiveryIO/jenkins-pipelines/pull/196,2,EdenReuveniRivery,2025-07-08,Devops,2025-07-08T09:45:57Z,2025-07-08T09:44:54Z,1,9,"Removes obsolete prod-frankfurt environment config from two switch statements and adds a simple conditional check to gate E2E test execution; localized, straightforward logic changes with minimal scope."
https://github.com/RiveryIO/rivery-terraform/pull/327,3,Alonreznik,2025-07-08,Devops,2025-07-08T10:05:27Z,2025-07-07T15:55:36Z,319,0,"Straightforward infrastructure-as-code setup adding three Terragrunt configuration files for AWS OpenSearch with standard patterns: module reference, security group rules, and domain configuration with typical settings; mostly declarative config with no custom logic or algorithms."
https://github.com/RiveryIO/rivery-terraform/pull/330,2,Alonreznik,2025-07-08,Devops,2025-07-08T10:06:57Z,2025-07-08T09:31:20Z,405,0,Adds organizational structure/documentation files (cursor rules) with no code changes; 405 additions across 2 files with zero deletions and no actual diff content suggests configuration or documentation setup with minimal implementation effort.
https://github.com/RiveryIO/rivery-db-service/pull/567,3,eitamring,2025-07-08,CDC,2025-07-08T12:02:25Z,2025-07-08T11:45:01Z,42,1,"Small, localized change adding regex anchors (^$) to enforce exact email matching instead of partial matches, with two straightforward test cases verifying case-insensitivity and no-partial-match behavior; minimal logic change in a single query function."
https://github.com/RiveryIO/rivery_front/pull/2826,2,Morzus90,2025-07-08,FullStack,2025-07-08T12:24:33Z,2025-07-08T08:35:19Z,4,4,"Simple, localized change replacing hardcoded name check with a settings-based flag across two AngularJS template files; straightforward conditional logic with no new abstractions or business logic."
https://github.com/RiveryIO/terraform-customers-vpn/pull/112,1,Mikeygoldman1,2025-07-08,Devops,2025-07-08T12:25:51Z,2025-07-08T12:22:21Z,1,1,Single-line change updating a VPC endpoint service name in a Terraform config file; trivial configuration update with no logic or structural changes.
https://github.com/RiveryIO/rivery-api-service/pull/2302,3,Inara-Rivery,2025-07-08,FullStack,2025-07-08T13:13:25Z,2025-07-08T12:01:31Z,33,11,"Localized change adding support for a new account status ('unlimited') with a simple conditional mapping to AccountTypes.ACTIVE; includes one new constant, straightforward logic update, and a focused test case covering the new status."
https://github.com/RiveryIO/rivery-terraform/pull/328,1,alonalmog82,2025-07-08,Devops,2025-07-08T14:12:59Z,2025-07-07T17:08:31Z,1,1,Single-line configuration change updating a VPC CIDR block value in a Terragrunt file; trivial modification with no logic or structural changes.
https://github.com/RiveryIO/rivery_back/pull/11603,3,Omri-Groen,2025-07-08,CDC,2025-07-08T14:15:34Z,2025-06-30T18:25:51Z,7,4,"Localized bugfix improving error message handling in CDC connector status checks: removes redundant assignment, increases trace length limit, refactors error message parsing with clearer logic and logging, plus trivial test file change; straightforward conditional logic with no new abstractions."
https://github.com/RiveryIO/rivery_back/pull/11630,3,aaronabv,2025-07-08,CDC,2025-07-08T14:19:26Z,2025-07-07T11:11:40Z,7,4,"Small, localized bugfix and refinement in CDC error handling: removes redundant assignment, increases error trace limit from 500 to 2000 chars, and improves error message parsing logic with clearer line extraction; straightforward changes in 2 files plus empty test file cleanup."
https://github.com/RiveryIO/rivery-automations/pull/16,4,OhadPerryBoomi,2025-07-08,Core,2025-07-08T14:55:33Z,2025-07-08T14:54:05Z,107,9,"Enhances a single E2E test with epoch-based filtering logic, API calls for failed activities, and detailed logging; involves moderate control flow (filtering, iteration) and multiple API interactions, but remains localized to one test file with straightforward logic and no new abstractions."
